GlyCosmos Lectin Number,LfDB ID,Short name,Pfam Labels,Specificities,Organism,GlyTouCan ID,Value
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G75236EF,0.466
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G13947MP,1.050
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G09362PR,1.367
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G25162JS,2.122
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G79446WY,2.735
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G33192XL,9.970
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G16276IK,10.018
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G77712UR,11.671
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G83131MU,12.385
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G19083SI,15.734
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G13974DV,16.320
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G62167DK,19.138
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G84783YG,22.343
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G84170WO,25.468
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G91089ZR,27.262
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G15317IZ,27.346
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G04681PT,27.461
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G66257KQ,32.935
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G13869TL,60.530
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G19949UL,65.883
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G35442CG,71.569
GL_001966,LfDB0158,Heltuba,Jacalin,"Glc|Man","Helianthus tuberosus",G70358QM,77.511
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G67025JY,0.100
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G77712UR,0.300
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G78603EO,0.400
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G32820BV,0.400
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G15317IZ,0.400
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G21605YS,0.500
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G49608TR,0.700
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G84053BQ,0.800
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G50205RT,0.900
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G13869TL,0.900
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G09362PR,1.000
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G19949UL,1.100
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G87832BF,1.300
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G21251LN,1.300
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G83131MU,1.400
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G14469GR,1.600
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G37641EM,1.700
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G13974DV,1.700
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G88502NV,1.700
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G25268QT,1.800
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G06212IB,2.000
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G25162JS,2.000
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G51497IR,2.100
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G35223CU,2.400
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G25296NU,2.600
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G06550JR,2.600
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G97691ZT,2.700
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G79890BQ,3.000
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G68650XP,3.000
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G65070LF,3.000
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G32915BP,3.000
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G83173HC,3.100
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G75829VK,3.100
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G57641IF,3.200
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G88981LD,3.200
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G23361LI,3.400
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G59707MY,3.600
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G77220UE,3.700
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G23118AT,3.800
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G19083SI,3.900
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G09630SJ,3.900
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G39932JF,4.300
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G77495MG,4.300
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G73241DK,4.400
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G09126MW,4.500
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G37918PT,4.700
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G74609HP,4.800
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G00090SL,5.000
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G55601IV,5.200
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G69180XT,5.300
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G52751JW,5.700
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G49859TR,5.800
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G86906WK,6.000
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G91556EH,6.300
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G68650XP,6.300
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G59487HS,6.300
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G35442CG,6.500
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G70358QM,7.000
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G08453FV,7.300
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G69176ID,8.200
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G48493JV,8.200
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G49017YR,9.000
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G58350LJ,9.500
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G44327JQ,10.500
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G68511OZ,10.500
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G34125LS,11.300
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G26039ES,12.500
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G78288HH,12.900
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G53238US,14.900
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G72344YZ,14.900
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G24673RP,17.700
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G92133LY,22.800
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G86157UQ,74.900
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G75236EF,95.300
GL_001968,LfDB0162,DSA|DSL,Chitin_bind_1,"GlcNAc","Datura stramonium",G42830YF,98.100
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G13947MP,0.004
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G88981LD,0.138
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G53812EH,0.241
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G86906WK,0.359
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G49859TR,0.433
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G73241DK,0.556
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G59707MY,0.795
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G78603EO,0.908
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G87832BF,0.941
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G84783YG,1.039
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G77712UR,1.108
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G74609HP,1.169
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G88502NV,1.206
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G36876NJ,1.317
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G79890BQ,1.340
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G68511OZ,1.346
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G49608TR,1.347
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G69180XT,1.489
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G66257KQ,1.610
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G09112SH,1.692
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G91556EH,1.731
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G77220UE,1.737
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G87825QP,1.787
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G33192XL,1.998
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G16717IV,2.003
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G54457LW,2.136
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G76320TN,2.152
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G84053BQ,2.154
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G97691ZT,2.163
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G60785FE,2.171
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G08453FV,2.178
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G03454MW,2.215
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G09126MW,2.370
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G13869TL,2.374
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G19083SI,2.384
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G38426SE,2.512
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G52751JW,2.634
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G65070LF,2.646
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G99242KO,2.678
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G21251LN,2.718
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G77495MG,2.726
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G79446WY,2.763
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G92133LY,2.793
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G37918PT,2.872
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G01434UY,2.961
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G55979JS,2.977
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G59487HS,3.063
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G81436EU,3.089
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G06212IB,3.093
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G09675DY,3.359
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G75367YS,3.598
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G49017YR,3.744
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G75829VK,3.876
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G50205RT,4.295
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G57641IF,4.453
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G09362PR,4.471
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G19949UL,4.797
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G48493JV,4.988
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G24673RP,5.175
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G07558KL,5.200
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G25268QT,5.334
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G04681PT,5.436
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G26039ES,5.491
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G16276IK,5.592
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G07990UY,5.651
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G06550JR,5.678
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G83173HC,6.347
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G10179FS,7.184
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G83131MU,7.300
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G16768LX,7.308
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G32915BP,7.326
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G94671TE,7.742
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G70374BH,8.248
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G38085YD,8.297
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G25162JS,8.395
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G84440YT,8.672
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G53858MF,8.882
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G86157UQ,9.158
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G25132GJ,9.463
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G78513KA,9.770
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G71606HZ,10.415
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G69176ID,10.754
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G46491JP,11.045
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G44327JQ,12.124
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G58350LJ,13.365
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G42830YF,13.688
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G98490BN,15.239
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G75236EF,15.420
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G35223CU,26.750
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G51497IR,32.321
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G39932JF,76.110
GL_001969,LfDB0188,WFA,FARP|Lectin_legB,"Glc|Man","Wisteria floribunda",G23361LI,121.963
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G87825QP,0.077
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G58350LJ,0.087
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G98490BN,0.098
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G42830YF,0.114
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G38085YD,0.119
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G71606HZ,0.129
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G78513KA,0.160
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G44327JQ,0.295
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G50205RT,0.329
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G65070LF,0.351
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G88502NV,0.638
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G84053BQ,0.816
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G09126MW,0.853
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G79446WY,0.865
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G84440YT,1.199
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G38426SE,1.518
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G07990UY,1.601
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G09675DY,1.647
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G16768LX,1.891
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G19949UL,2.000
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G32915BP,3.005
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G06550JR,3.171
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G09362PR,3.291
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G25162JS,3.819
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G70374BH,4.426
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G35442CG,10.302
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G70358QM,16.692
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G13869TL,16.850
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G84783YG,17.253
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G15317IZ,19.663
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G83131MU,19.822
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G19083SI,20.640
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G62167DK,20.903
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G77712UR,26.301
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G84170WO,27.170
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G13974DV,27.377
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G33192XL,30.115
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G04681PT,33.599
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G16276IK,33.878
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G91089ZR,76.363
GL_001971,LfDB0161,CRLL,Jacalin,"Man","Cycas revoluta",G66257KQ,84.938
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G16768LX,0.221
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G16276IK,0.404
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G86157UQ,0.622
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G84170WO,0.628
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G35442CG,0.735
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G81436EU,0.948
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G77712UR,1.108
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G55979JS,1.229
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G25162JS,1.799
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G71606HZ,2.008
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G33192XL,2.274
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G53858MF,2.857
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G06550JR,3.152
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G19083SI,3.221
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G70374BH,4.102
GL_001972,LfDB0176,GS-II|GSL-II,Lectin_legB,"GlcNAc","Bandeiraea simplicifolia|Griffonia simplicufolia",G84440YT,4.239
