lectin,gl_number,uniprot,glycotoucan_id,binding_intensity,stdev,source,concentration
PNA,GL_000456,P02872,G21705YX,32.00,2.00,NCFG,1
PNA,GL_000456,P02872,G61491DK,32.00,8.00,NCFG,1
PNA,GL_000456,P02872,G91227VL,32.00,4.00,NCFG,1
PNA,GL_000456,P02872,G79535HZ,32.00,3.00,NCFG,1
PNA,GL_000456,P02872,G62117RR,33.00,2.00,NCFG,1
PNA,GL_000456,P02872,G24095BS,33.00,3.00,NCFG,1
PNA,GL_000456,P02872,G90672BM,33.00,15.00,NCFG,1
PNA,GL_000456,P02872,G41033YN,33.00,2.00,NCFG,1
PNA,GL_000456,P02872,G52880ZN,33.00,5.00,NCFG,1
PNA,GL_000456,P02872,G96919WB,33.00,3.00,NCFG,1
PNA,GL_000456,P02872,G25707UW,33.00,2.00,NCFG,1
PNA,GL_000456,P02872,G94435QH,34.00,3.00,NCFG,1
PNA,GL_000456,P02872,G36387CV,34.00,6.00,NCFG,1
PNA,GL_000456,P02872,G92147YE,34.00,8.00,NCFG,1
PNA,GL_000456,P02872,G24896TK,34.00,4.00,NCFG,1
PNA,GL_000456,P02872,G00076PK,34.00,8.00,NCFG,1
PNA,GL_000456,P02872,G41052GC,34.00,3.00,NCFG,1
PNA,GL_000456,P02872,G51911JA,34.00,2.00,NCFG,1
PNA,GL_000456,P02872,G71121NN,35.00,3.00,NCFG,1
PNA,GL_000456,P02872,G06594DV,35.00,5.00,NCFG,1
PNA,GL_000456,P02872,G56749GV,35.00,4.00,NCFG,1
PNA,GL_000456,P02872,G46503KK,35.00,3.00,NCFG,1
PNA,GL_000456,P02872,G56052QV,35.00,2.00,NCFG,1
PNA,GL_000456,P02872,G97894QD,35.00,2.00,NCFG,1
PNA,GL_000456,P02872,G66120GK,35.00,4.00,NCFG,1
PNA,GL_000456,P02872,G13413XO,36.00,2.00,NCFG,1
PNA,GL_000456,P02872,G59126YU,36.00,6.00,NCFG,1
PNA,GL_000456,P02872,G69804WT,36.00,2.00,NCFG,1
PNA,GL_000456,P02872,G07411ON,36.00,3.00,NCFG,1
PNA,GL_000456,P02872,G00058MO,37.00,2.00,NCFG,1
PNA,GL_000456,P02872,G00767OE,37.00,5.00,NCFG,1
PNA,GL_000456,P02872,G83133GQ,38.00,2.00,NCFG,1
PNA,GL_000456,P02872,G03577YK,38.00,1.00,NCFG,1
PNA,GL_000456,P02872,G61418DU,38.00,5.00,NCFG,1
PNA,GL_000456,P02872,G19134QI,39.00,6.00,NCFG,1
PNA,GL_000456,P02872,G47212KG,39.00,4.00,NCFG,1
PNA,GL_000456,P02872,G09546QO,39.00,3.00,NCFG,1
PNA,GL_000456,P02872,G09588MX,39.00,2.00,NCFG,1
PNA,GL_000456,P02872,G75789AR,39.00,4.00,NCFG,1
PNA,GL_000456,P02872,G17689DH,39.00,4.00,NCFG,1
PNA,GL_000456,P02872,G28052FT,39.00,4.00,NCFG,1
PNA,GL_000456,P02872,G18320HP,40.00,3.00,NCFG,1
PNA,GL_000456,P02872,G99454KR,40.00,3.00,NCFG,1
PNA,GL_000456,P02872,G90130AG,40.00,4.00,NCFG,1
PNA,GL_000456,P02872,G29548YX,41.00,8.00,NCFG,1
PNA,GL_000456,P02872,G57321FI,41.00,5.00,NCFG,1
PNA,GL_000456,P02872,G97474SU,41.00,2.00,NCFG,1
PNA,GL_000456,P02872,G88313DY,41.00,10.00,NCFG,1
PNA,GL_000456,P02872,G87687NN,41.00,2.00,NCFG,1
PNA,GL_000456,P02872,G92140GK,42.00,3.00,NCFG,1
PNA,GL_000456,P02872,G96865DJ,42.00,3.00,NCFG,1
PNA,GL_000456,P02872,G39509DP,42.00,4.00,NCFG,1
PNA,GL_000456,P02872,G57321FI,42.00,11.00,NCFG,1
PNA,GL_000456,P02872,G61459JW,42.00,6.00,NCFG,1
PNA,GL_000456,P02872,G64633BH,43.00,5.00,NCFG,1
PNA,GL_000456,P02872,G59754DB,43.00,2.00,NCFG,1
PNA,GL_000456,P02872,G96881BQ,43.00,5.00,NCFG,1
PNA,GL_000456,P02872,G31152NK,43.00,8.00,NCFG,1
PNA,GL_000456,P02872,G73703YI,43.00,4.00,NCFG,1
PNA,GL_000456,P02872,G14344KX,43.00,2.00,NCFG,1
PNA,GL_000456,P02872,G41245OZ,44.00,2.00,NCFG,1
PNA,GL_000456,P02872,G00057MO,44.00,7.00,NCFG,1
PNA,GL_000456,P02872,G24684AO,44.00,2.00,NCFG,1
PNA,GL_000456,P02872,G73971ME,45.00,6.00,NCFG,1
PNA,GL_000456,P02872,G36476BA,46.00,4.00,NCFG,1
PNA,GL_000456,P02872,G50850NI,46.00,4.00,NCFG,1
PNA,GL_000456,P02872,G78706CK,47.00,15.00,NCFG,1
PNA,GL_000456,P02872,G84467IZ,47.00,2.00,NCFG,1
PNA,GL_000456,P02872,G96919WB,48.00,7.00,NCFG,1
PNA,GL_000456,P02872,G73077PR,49.00,5.00,NCFG,1
PNA,GL_000456,P02872,G17779DH,49.00,5.00,NCFG,1
PNA,GL_000456,P02872,G58827HR,49.00,1.00,NCFG,1
PNA,GL_000456,P02872,G22768VO,49.00,5.00,NCFG,1
PNA,GL_000456,P02872,G18320HP,50.00,6.00,NCFG,1
PNA,GL_000456,P02872,G59122OR,51.00,8.00,NCFG,1
PNA,GL_000456,P02872,G08107SW,52.00,5.00,NCFG,1
PNA,GL_000456,P02872,G09520ZQ,54.00,4.00,NCFG,1
PNA,GL_000456,P02872,G00720XU,54.00,3.00,NCFG,1
PNA,GL_000456,P02872,G52724WY,54.00,3.00,NCFG,1
PNA,GL_000456,P02872,G80156FT,55.00,2.00,NCFG,1
PNA,GL_000456,P02872,G19026NP,55.00,6.00,NCFG,1
PNA,GL_000456,P02872,G36972EH,55.00,4.00,NCFG,1
PNA,GL_000456,P02872,G45188RH,56.00,3.00,NCFG,1
PNA,GL_000456,P02872,G88696BY,56.00,8.00,NCFG,1
PNA,GL_000456,P02872,G79089IH,56.00,7.00,NCFG,1
PNA,GL_000456,P02872,G54826OZ,57.00,9.00,NCFG,1
PNA,GL_000456,P02872,G50318MT,58.00,4.00,NCFG,1
PNA,GL_000456,P02872,G25225ZP,60.00,4.00,NCFG,1
PNA,GL_000456,P02872,G54953LX,60.00,10.00,NCFG,1
PNA,GL_000456,P02872,G22865RK,62.00,8.00,NCFG,1
PNA,GL_000456,P02872,G80393PG,63.00,5.00,NCFG,1
PNA,GL_000456,P02872,G45359RY,64.00,2.00,NCFG,1
PNA,GL_000456,P02872,G91237TK,66.00,6.00,NCFG,1
PNA,GL_000456,P02872,G22768VO,66.00,9.00,NCFG,1
PNA,GL_000456,P02872,G19687OL,66.00,5.00,NCFG,1
PNA,GL_000456,P02872,G00057MO,67.00,9.00,NCFG,1
PNA,GL_000456,P02872,G91257NC,69.00,8.00,NCFG,1
PNA,GL_000456,P02872,G04624DG,70.00,8.00,NCFG,1
PNA,GL_000456,P02872,G40529FD,72.00,15.00,NCFG,1
PNA,GL_000456,P02872,G56682BC,74.00,10.00,NCFG,1
PNA,GL_000456,P02872,G73305LV,83.00,5.00,NCFG,1
PNA,GL_000456,P02872,G60230HH,85.00,11.00,NCFG,1
PNA,GL_000456,P02872,G78059CC,85.00,13.00,NCFG,1
PNA,GL_000456,P02872,G30586ZX,89.00,25.00,NCFG,1
PNA,GL_000456,P02872,G30627OI,89.00,19.00,NCFG,1
PNA,GL_000456,P02872,G04187IN,92.00,20.00,NCFG,1
PNA,GL_000456,P02872,G64586PM,97.00,4.00,NCFG,1
PNA,GL_000456,P02872,G18625KA,103.00,16.00,NCFG,1
PNA,GL_000456,P02872,G76355TG,103.00,9.00,NCFG,1
PNA,GL_000456,P02872,G42463OP,104.00,6.00,NCFG,1
PNA,GL_000456,P02872,G88274ER,114.00,6.00,NCFG,1
PNA,GL_000456,P02872,G80313NY,118.00,6.00,NCFG,1
PNA,GL_000456,P02872,G93612YS,124.00,6.00,NCFG,1
PNA,GL_000456,P02872,G56038WC,126.00,8.00,NCFG,1
PNA,GL_000456,P02872,G07932PU,133.00,3.00,NCFG,1
PNA,GL_000456,P02872,G87360NI,142.00,15.00,NCFG,1
PNA,GL_000456,P02872,G06714AG,146.00,5.00,NCFG,1
PNA,GL_000456,P02872,G46776WR,152.00,15.00,NCFG,1
PNA,GL_000456,P02872,G31734OS,218.00,10.00,NCFG,1
PNA,GL_000456,P02872,G57604VY,221.00,7.00,NCFG,1
PNA,GL_000456,P02872,G58956TM,229.00,26.00,NCFG,1
PNA,GL_000456,P02872,G18988VX,253.00,23.00,NCFG,1
PNA,GL_000456,P02872,G42463OP,265.00,20.00,NCFG,1
PNA,GL_000456,P02872,G95492XR,305.00,18.00,NCFG,1
PNA,GL_000456,P02872,G37184KW,314.00,36.00,NCFG,1
PNA,GL_000456,P02872,G80966KZ,330.00,46.00,NCFG,1
PNA,GL_000456,P02872,G19687OL,371.00,31.00,NCFG,1
PNA,GL_000456,P02872,G05562YT,442.00,42.00,NCFG,1
PNA,GL_000456,P02872,G11457RF,714.00,49.00,NCFG,1
PNA,GL_000456,P02872,G65112QB,717.00,52.00,NCFG,1
PNA,GL_000456,P02872,G07819HC,1002.00,115.00,NCFG,1
PNA,GL_000456,P02872,G48558GR,1273.00,137.00,NCFG,1
PNA,GL_000456,P02872,G11423ZI,1351.00,145.00,NCFG,1
PNA,GL_000456,P02872,G00031MO,2025.00,494.00,NCFG,1
PNA,GL_000456,P02872,G24142JB,2790.00,365.00,NCFG,1
PNA,GL_000456,P02872,G09938IH,3581.00,469.00,NCFG,1
PNA,GL_000456,P02872,G00031MO,3737.00,634.00,NCFG,1
PNA,GL_000456,P02872,G56682BC,3985.00,417.00,NCFG,1
PNA,GL_000456,P02872,G99053DY,4101.00,219.00,NCFG,1
PNA,GL_000456,P02872,G86537AD,4560.00,428.00,NCFG,1
PNA,GL_000456,P02872,G64050LH,5116.00,409.00,NCFG,1
PNA,GL_000456,P02872,G14014EQ,5337.00,597.00,NCFG,1
PNA,GL_000456,P02872,G01534TU,5546.00,827.00,NCFG,1
PNA,GL_000456,P02872,G00033MO,6503.00,1096.00,NCFG,1
PNA,GL_000456,P02872,G21856LC,6914.00,569.00,NCFG,1
PNA,GL_000456,P02872,G64973KT,8218.00,395.00,NCFG,1
PNA,GL_000456,P02872,G00033MO,11270.00,547.00,NCFG,1
PNA,GL_000456,P02872,G00031MO,11330.00,667.00,NCFG,1
PNA,GL_000456,P02872,G74709RD,12881.00,1479.00,NCFG,1
PNA,GL_000456,P02872,G97494HI,13647.00,2178.00,NCFG,1
PNA,GL_000456,P02872,G71451AZ,14132.00,735.00,NCFG,1
PNA,GL_000456,P02872,G57247BR,-2.00,1.00,NCFG,10
PNA,GL_000456,P02872,G27290NP,0.00,1.00,NCFG,10
PNA,GL_000456,P02872,G78959US,1.00,1.00,NCFG,10
PNA,GL_000456,P02872,G63337SS,1.00,0.00,NCFG,10
PNA,GL_000456,P02872,G84350SH,1.00,1.00,NCFG,10
PNA,GL_000456,P02872,G11687NW,1.00,2.00,NCFG,10
PNA,GL_000456,P02872,G57784EB,1.00,1.00,NCFG,10
PNA,GL_000456,P02872,G51793MY,1.00,1.00,NCFG,10
PNA,GL_000456,P02872,G70573KH,1.00,1.00,NCFG,10
PNA,GL_000456,P02872,G47325QT,1.00,1.00,NCFG,10
PNA,GL_000456,P02872,G65562ZE,1.00,1.00,NCFG,10
PNA,GL_000456,P02872,G25824CS,1.00,1.00,NCFG,10
PNA,GL_000456,P02872,G65562ZE,2.00,1.00,NCFG,10
PNA,GL_000456,P02872,G32081WS,2.00,1.00,NCFG,10
PNA,GL_000456,P02872,G93600HQ,2.00,1.00,NCFG,10
PNA,GL_000456,P02872,G31119YY,2.00,1.00,NCFG,10
PNA,GL_000456,P02872,G69440RD,2.00,1.00,NCFG,10
PNA,GL_000456,P02872,G08244HV,2.00,2.00,NCFG,10
PNA,GL_000456,P02872,G48740SL,2.00,1.00,NCFG,10
PNA,GL_000456,P02872,G95440AP,3.00,4.00,NCFG,10
PNA,GL_000456,P02872,G57591KJ,3.00,1.00,NCFG,10
PNA,GL_000456,P02872,G73932YR,3.00,1.00,NCFG,10
PNA,GL_000456,P02872,G93899SO,3.00,1.00,NCFG,10
PNA,GL_000456,P02872,G66367EU,3.00,1.00,NCFG,10
PNA,GL_000456,P02872,G01614ZM,3.00,1.00,NCFG,10
PNA,GL_000456,P02872,G02657AK,3.00,1.00,NCFG,10
PNA,GL_000456,P02872,G00054MO,3.00,1.00,NCFG,10
PNA,GL_000456,P02872,G74353FF,3.00,1.00,NCFG,10
PNA,GL_000456,P02872,G91982VB,3.00,1.00,NCFG,10
PNA,GL_000456,P02872,G76861MB,3.00,2.00,NCFG,10
PNA,GL_000456,P02872,G96655MP,3.00,1.00,NCFG,10
PNA,GL_000456,P02872,G42930YG,3.00,0.00,NCFG,10
PNA,GL_000456,P02872,G55718HL,3.00,3.00,NCFG,10
PNA,GL_000456,P02872,G09713JE,3.00,1.00,NCFG,10
PNA,GL_000456,P02872,G50068TE,3.00,1.00,NCFG,10
PNA,GL_000456,P02872,G70021TR,3.00,0.00,NCFG,10
PNA,GL_000456,P02872,G94211YR,3.00,1.00,NCFG,10
PNA,GL_000456,P02872,G00050MO,3.00,1.00,NCFG,10
PNA,GL_000456,P02872,G47975BB,4.00,1.00,NCFG,10
PNA,GL_000456,P02872,G91827TX,4.00,2.00,NCFG,10
PNA,GL_000456,P02872,G60430KO,4.00,2.00,NCFG,10
PNA,GL_000456,P02872,G77477NL,4.00,1.00,NCFG,10
PNA,GL_000456,P02872,G54115JL,4.00,3.00,NCFG,10
PNA,GL_000456,P02872,G57884AX,4.00,2.00,NCFG,10
PNA,GL_000456,P02872,G22418PV,4.00,1.00,NCFG,10
PNA,GL_000456,P02872,G93204KY,4.00,2.00,NCFG,10
PNA,GL_000456,P02872,G57729TT,4.00,1.00,NCFG,10
PNA,GL_000456,P02872,G54118CT,4.00,2.00,NCFG,10
PNA,GL_000456,P02872,G91532KA,4.00,1.00,NCFG,10
PNA,GL_000456,P02872,G44060QH,4.00,2.00,NCFG,10
PNA,GL_000456,P02872,G83666FZ,4.00,1.00,NCFG,10
PNA,GL_000456,P02872,G80062GG,5.00,1.00,NCFG,10
PNA,GL_000456,P02872,G29489NE,5.00,1.00,NCFG,10
PNA,GL_000456,P02872,G79389NT,5.00,3.00,NCFG,10
PNA,GL_000456,P02872,G23567MS,5.00,2.00,NCFG,10
PNA,GL_000456,P02872,G08806VI,5.00,3.00,NCFG,10
PNA,GL_000456,P02872,G00037MO,5.00,3.00,NCFG,10
PNA,GL_000456,P02872,G77252PU,5.00,1.00,NCFG,10
PNA,GL_000456,P02872,G69522TI,5.00,1.00,NCFG,10
PNA,GL_000456,P02872,G19524AS,5.00,3.00,NCFG,10
PNA,GL_000456,P02872,G98465JN,6.00,4.00,NCFG,10
PNA,GL_000456,P02872,G40702WU,6.00,6.00,NCFG,10
PNA,GL_000456,P02872,G55954SF,6.00,3.00,NCFG,10
PNA,GL_000456,P02872,G36698XD,6.00,1.00,NCFG,10
PNA,GL_000456,P02872,G85608AG,6.00,4.00,NCFG,10
PNA,GL_000456,P02872,G27947PN,6.00,3.00,NCFG,10
PNA,GL_000456,P02872,G50779LX,7.00,3.00,NCFG,10
PNA,GL_000456,P02872,G95742RK,7.00,5.00,NCFG,10
PNA,GL_000456,P02872,G00924FH,7.00,3.00,NCFG,10
PNA,GL_000456,P02872,G12103ES,7.00,6.00,NCFG,10
PNA,GL_000456,P02872,G62117RR,7.00,7.00,NCFG,10
PNA,GL_000456,P02872,G60890ZT,7.00,6.00,NCFG,10
PNA,GL_000456,P02872,G28868ZC,8.00,4.00,NCFG,10
PNA,GL_000456,P02872,G18859KD,8.00,8.00,NCFG,10
PNA,GL_000456,P02872,G76241TN,8.00,2.00,NCFG,10
PNA,GL_000456,P02872,G40025AL,8.00,6.00,NCFG,10
PNA,GL_000456,P02872,G04497XO,8.00,4.00,NCFG,10
PNA,GL_000456,P02872,G20744UW,8.00,4.00,NCFG,10
PNA,GL_000456,P02872,G31865AG,8.00,2.00,NCFG,10
PNA,GL_000456,P02872,G49668VU,8.00,4.00,NCFG,10
PNA,GL_000456,P02872,G34356AA,8.00,6.00,NCFG,10
PNA,GL_000456,P02872,G46222DM,9.00,1.00,NCFG,10
PNA,GL_000456,P02872,G34476JC,9.00,3.00,NCFG,10
PNA,GL_000456,P02872,G60713GB,9.00,4.00,NCFG,10
PNA,GL_000456,P02872,G26166QH,9.00,6.00,NCFG,10
PNA,GL_000456,P02872,G47548GA,9.00,4.00,NCFG,10
PNA,GL_000456,P02872,G99893CA,9.00,3.00,NCFG,10
PNA,GL_000456,P02872,G97249VB,9.00,4.00,NCFG,10
PNA,GL_000456,P02872,G08539FO,9.00,7.00,NCFG,10
PNA,GL_000456,P02872,G20818VS,10.00,3.00,NCFG,10
PNA,GL_000456,P02872,G12637ID,10.00,2.00,NCFG,10
PNA,GL_000456,P02872,G14047PA,10.00,5.00,NCFG,10
PNA,GL_000456,P02872,G86702JK,10.00,3.00,NCFG,10
PNA,GL_000456,P02872,G29703NT,10.00,3.00,NCFG,10
PNA,GL_000456,P02872,G25787HL,10.00,2.00,NCFG,10
PNA,GL_000456,P02872,G55718HL,10.00,3.00,NCFG,10
PNA,GL_000456,P02872,G52360ZJ,10.00,5.00,NCFG,10
PNA,GL_000456,P02872,G28868ZC,10.00,6.00,NCFG,10
PNA,GL_000456,P02872,G61009EJ,10.00,3.00,NCFG,10
PNA,GL_000456,P02872,G00049MO,10.00,5.00,NCFG,10
PNA,GL_000456,P02872,G09183JD,10.00,6.00,NCFG,10
PNA,GL_000456,P02872,G58232XB,10.00,17.00,NCFG,10
PNA,GL_000456,P02872,G39213VZ,10.00,3.00,NCFG,10
PNA,GL_000456,P02872,G90725ZC,11.00,3.00,NCFG,10
PNA,GL_000456,P02872,G03499BP,11.00,6.00,NCFG,10
PNA,GL_000456,P02872,G92115PW,11.00,11.00,NCFG,10
PNA,GL_000456,P02872,G00053MO,12.00,5.00,NCFG,10
PNA,GL_000456,P02872,G08396BF,12.00,3.00,NCFG,10
PNA,GL_000456,P02872,G00041MO,12.00,3.00,NCFG,10
PNA,GL_000456,P02872,G56703WU,12.00,4.00,NCFG,10
PNA,GL_000456,P02872,G00056MO,12.00,7.00,NCFG,10
PNA,GL_000456,P02872,G32357ON,12.00,6.00,NCFG,10
PNA,GL_000456,P02872,G86784SP,13.00,7.00,NCFG,10
PNA,GL_000456,P02872,G95306KD,13.00,7.00,NCFG,10
PNA,GL_000456,P02872,G41052GC,13.00,3.00,NCFG,10
PNA,GL_000456,P02872,G05260RH,13.00,4.00,NCFG,10
PNA,GL_000456,P02872,G25562BM,13.00,6.00,NCFG,10
PNA,GL_000456,P02872,G24432YB,13.00,8.00,NCFG,10
PNA,GL_000456,P02872,G43784HS,13.00,2.00,NCFG,10
PNA,GL_000456,P02872,G74917JX,13.00,2.00,NCFG,10
PNA,GL_000456,P02872,G60956VN,13.00,5.00,NCFG,10
PNA,GL_000456,P02872,G28663KH,14.00,3.00,NCFG,10
PNA,GL_000456,P02872,G91237TK,14.00,2.00,NCFG,10
PNA,GL_000456,P02872,G66916RU,14.00,12.00,NCFG,10
PNA,GL_000456,P02872,G73578JC,14.00,5.00,NCFG,10
PNA,GL_000456,P02872,G49542DJ,14.00,8.00,NCFG,10
PNA,GL_000456,P02872,G03044ED,14.00,2.00,NCFG,10
PNA,GL_000456,P02872,G42666HT,14.00,3.00,NCFG,10
PNA,GL_000456,P02872,G87492XO,15.00,2.00,NCFG,10
PNA,GL_000456,P02872,G11647UD,15.00,3.00,NCFG,10
PNA,GL_000456,P02872,G78706CK,15.00,9.00,NCFG,10
PNA,GL_000456,P02872,G00047MO,15.00,7.00,NCFG,10
PNA,GL_000456,P02872,G85213RR,15.00,8.00,NCFG,10
PNA,GL_000456,P02872,G97831QV,15.00,4.00,NCFG,10
PNA,GL_000456,P02872,G26555CS,15.00,8.00,NCFG,10
PNA,GL_000456,P02872,G40696TO,15.00,3.00,NCFG,10
PNA,GL_000456,P02872,G63069TR,15.00,8.00,NCFG,10
PNA,GL_000456,P02872,G46677TE,15.00,3.00,NCFG,10
PNA,GL_000456,P02872,G67969KB,15.00,2.00,NCFG,10
PNA,GL_000456,P02872,G61435KZ,15.00,3.00,NCFG,10
PNA,GL_000456,P02872,G65997KL,15.00,3.00,NCFG,10
PNA,GL_000456,P02872,G00065MO,15.00,6.00,NCFG,10
PNA,GL_000456,P02872,G40696TO,16.00,1.00,NCFG,10
PNA,GL_000456,P02872,G40735XY,16.00,6.00,NCFG,10
PNA,GL_000456,P02872,G91532KA,16.00,2.00,NCFG,10
PNA,GL_000456,P02872,G84467IZ,16.00,16.00,NCFG,10
PNA,GL_000456,P02872,G52068VK,16.00,3.00,NCFG,10
PNA,GL_000456,P02872,G07357YR,16.00,2.00,NCFG,10
PNA,GL_000456,P02872,G12460DL,16.00,2.00,NCFG,10
PNA,GL_000456,P02872,G79654JL,16.00,1.00,NCFG,10
PNA,GL_000456,P02872,G09575SG,16.00,4.00,NCFG,10
PNA,GL_000456,P02872,G91365ZQ,16.00,1.00,NCFG,10
PNA,GL_000456,P02872,G73646HZ,16.00,4.00,NCFG,10
PNA,GL_000456,P02872,G00050MO,16.00,1.00,NCFG,10
PNA,GL_000456,P02872,G34861UP,16.00,5.00,NCFG,10
PNA,GL_000456,P02872,G58980LZ,17.00,4.00,NCFG,10
PNA,GL_000456,P02872,G90333CG,17.00,9.00,NCFG,10
PNA,GL_000456,P02872,G61010HE,17.00,1.00,NCFG,10
PNA,GL_000456,P02872,G47362BJ,17.00,5.00,NCFG,10
PNA,GL_000456,P02872,G64271BN,17.00,2.00,NCFG,10
PNA,GL_000456,P02872,G13773HT,17.00,4.00,NCFG,10
PNA,GL_000456,P02872,G22185MF,17.00,2.00,NCFG,10
PNA,GL_000456,P02872,G26298FT,17.00,1.00,NCFG,10
PNA,GL_000456,P02872,G00066MO,17.00,3.00,NCFG,10
PNA,GL_000456,P02872,G61459JW,17.00,2.00,NCFG,10
PNA,GL_000456,P02872,G44375VE,17.00,9.00,NCFG,10
PNA,GL_000456,P02872,G51855ZY,18.00,0.00,NCFG,10
PNA,GL_000456,P02872,G58399HX,18.00,3.00,NCFG,10
PNA,GL_000456,P02872,G94435QH,18.00,12.00,NCFG,10
PNA,GL_000456,P02872,G76607YV,18.00,4.00,NCFG,10
PNA,GL_000456,P02872,G24504JY,18.00,4.00,NCFG,10
PNA,GL_000456,P02872,G53869ZZ,18.00,3.00,NCFG,10
PNA,GL_000456,P02872,G78818SP,18.00,1.00,NCFG,10
PNA,GL_000456,P02872,G76571JT,18.00,2.00,NCFG,10
PNA,GL_000456,P02872,G92743LI,18.00,1.00,NCFG,10
PNA,GL_000456,P02872,G98544DH,18.00,3.00,NCFG,10
PNA,GL_000456,P02872,G00035MO,18.00,2.00,NCFG,10
PNA,GL_000456,P02872,G31734OS,18.00,2.00,NCFG,10
PNA,GL_000456,P02872,G10219AA,19.00,3.00,NCFG,10
PNA,GL_000456,P02872,G14716ZB,19.00,3.00,NCFG,10
PNA,GL_000456,P02872,G84467IZ,19.00,3.00,NCFG,10
PNA,GL_000456,P02872,G35446HX,19.00,3.00,NCFG,10
PNA,GL_000456,P02872,G74353FF,19.00,2.00,NCFG,10
PNA,GL_000456,P02872,G55144QZ,19.00,13.00,NCFG,10
PNA,GL_000456,P02872,G39023AU,19.00,2.00,NCFG,10
PNA,GL_000456,P02872,G51131QL,19.00,2.00,NCFG,10
PNA,GL_000456,P02872,G26238GL,19.00,2.00,NCFG,10
PNA,GL_000456,P02872,G78074HX,19.00,3.00,NCFG,10
PNA,GL_000456,P02872,G05252XR,19.00,2.00,NCFG,10
PNA,GL_000456,P02872,G04497XO,19.00,1.00,NCFG,10
PNA,GL_000456,P02872,G08176ZW,19.00,5.00,NCFG,10
PNA,GL_000456,P02872,G81085EP,20.00,2.00,NCFG,10
PNA,GL_000456,P02872,G46055MA,20.00,1.00,NCFG,10
PNA,GL_000456,P02872,G73991ZU,20.00,0.00,NCFG,10
PNA,GL_000456,P02872,G97763JB,20.00,7.00,NCFG,10
PNA,GL_000456,P02872,G95595RA,20.00,2.00,NCFG,10
PNA,GL_000456,P02872,G00091RT,20.00,3.00,NCFG,10
PNA,GL_000456,P02872,G66163TI,20.00,2.00,NCFG,10
PNA,GL_000456,P02872,G33986KK,20.00,1.00,NCFG,10
PNA,GL_000456,P02872,G75472OU,20.00,2.00,NCFG,10
PNA,GL_000456,P02872,G71793UG,21.00,1.00,NCFG,10
PNA,GL_000456,P02872,G46568RJ,21.00,3.00,NCFG,10
PNA,GL_000456,P02872,G12661AN,21.00,3.00,NCFG,10
PNA,GL_000456,P02872,G28693FR,21.00,5.00,NCFG,10
PNA,GL_000456,P02872,G50850NI,21.00,2.00,NCFG,10
PNA,GL_000456,P02872,G00066MO,21.00,4.00,NCFG,10
PNA,GL_000456,P02872,G10488WF,21.00,3.00,NCFG,10
PNA,GL_000456,P02872,G67017QK,21.00,2.00,NCFG,10
PNA,GL_000456,P02872,G13626XX,21.00,2.00,NCFG,10
PNA,GL_000456,P02872,G60233WN,21.00,11.00,NCFG,10
PNA,GL_000456,P02872,G00051MO,21.00,1.00,NCFG,10
PNA,GL_000456,P02872,G28678TH,21.00,3.00,NCFG,10
PNA,GL_000456,P02872,G86522OD,22.00,4.00,NCFG,10
PNA,GL_000456,P02872,G92148WA,22.00,15.00,NCFG,10
PNA,GL_000456,P02872,G59782MA,22.00,1.00,NCFG,10
PNA,GL_000456,P02872,G52173UV,22.00,2.00,NCFG,10
PNA,GL_000456,P02872,G13034PC,22.00,3.00,NCFG,10
PNA,GL_000456,P02872,G09681LD,22.00,7.00,NCFG,10
PNA,GL_000456,P02872,G08143BZ,22.00,2.00,NCFG,10
PNA,GL_000456,P02872,G57891XD,23.00,5.00,NCFG,10
PNA,GL_000456,P02872,G00052MO,23.00,3.00,NCFG,10
PNA,GL_000456,P02872,G91317CD,23.00,3.00,NCFG,10
PNA,GL_000456,P02872,G14829OL,23.00,2.00,NCFG,10
PNA,GL_000456,P02872,G00051MO,23.00,4.00,NCFG,10
PNA,GL_000456,P02872,G23438NR,23.00,3.00,NCFG,10
PNA,GL_000456,P02872,G62112AO,23.00,10.00,NCFG,10
PNA,GL_000456,P02872,G02747VH,23.00,3.00,NCFG,10
PNA,GL_000456,P02872,G47649ZW,24.00,5.00,NCFG,10
